qid	uuid	is_answear
852	9327	0.0
887	1226	0.0
5535	475	1.0
2740	8050	0.0
4604	5017	0.0
307	12599	0.0
512	622	0.0
3129	19696	0.0
3889	15819	0.0
5603	9361	0.0
885	4335	1.0
3421	4754	0.0
589	14837	0.0
3252	1959	0.0
507	314	0.0
611	15262	0.0
2213	22942	0.0
2312	5315	1.0
559	14717	0.0
1846	545	0.0
3914	8863	0.0
2448	4577	0.0
1761	4374	0.0
1364	199	0.0
208	23194	0.0
129	13124	0.0
792	2803	0.0
1871	1501	0.0
794	4720	0.0
2388	2763	0.0
1953	6725	0.0
2211	2237	1.0
18	4060	0.0
352	10597	0.0
2255	9254	1.0
1162	18963	0.0
528	9939	0.0
795	13791	0.0
13	1108	0.0
5189	5525	0.0
457	16641	0.0
127	3578	0.0
750	13242	0.0
293	5554	0.0
3402	7702	0.0
5004	3733	0.0
333	25904	0.0
191	9368	0.0
1963	14207	0.0
630	7985	0.0
1827	1669	0.0
4359	14687	0.0
1351	8247	0.0
2232	15021	0.0
7581	5075	0.0
397	8593	0.0
2538	6388	0.0
6508	16964	0.0
2728	3539	0.0
142	4565	0.5
614	5186	0.0
329	3720	0.0
292	3701	0.0
1004	8079	0.0
2043	753	0.0
1838	7780	0.0
7346	5288	0.0
10	5735	0.0
4533	14903	0.0
1893	24710	0.0
536	1244	0.0
1760	16214	0.0
3893	1665	0.0
12	8148	0.0
4676	2724	0.0
322	5681	0.0
4777	2449	0.0
1802	12933	0.0
2534	2873	0.0
5024	12969	0.0
5616	8020	0.0
5639	1970	1.0
210	1403	0.0
2531	3656	0.0
516	2243	0.0
1693	175	0.0
841	4314	0.0
2717	17278	0.0
39	15566	0.0
4443	2721	0.0
725	8606	0.0
1875	23218	0.0
3798	19666	0.0
5210	10216	0.0
910	6536	0.0
6610	1582	0.0
2178	5424	1.0
208	16563	0.0
3709	2580	0.0
2475	7089	0.0
3092	9840	1.0
875	5457	0.0
7	24690	0.0
5776	3451	0.0
43	2428	0.0
5753	5039	0.0
7118	1153	1.0
1350	816	0.0
3456	2944	0.0
2380	17077	0.0
791	20064	0.0
4022	1798	0.0
4409	8996	0.0
4695	4463	0.0
1773	4004	1.0
3112	15435	0.0
448	26795	0.0
730	1837	0.0
80	0	0.0
865	13419	0.0
4352	2576	0.0
1616	23554	0.0
3783	677	0.0
501	8785	0.0
147	2295	0.0
459	7505	0.0
674	22534	0.0
102	9219	0.0
195	1185	0.0
3874	2159	1.0
101	9363	0.0
3569	9248	1.0
3369	2943	0.0
3317	11494	0.0
5898	16058	0.0
7	244	0.0
803	20185	0.0
558	4329	0.0
3439	3950	0.0
318	2013	0.0
2846	12014	0.0
504	23039	0.0
49	7958	0.0
1772	10343	0.0
314	2107	0.0
5809	3149	0.0
141	2923	1.0
438	3025	0.0
1381	2980	0.0
293	14267	0.0
117	8273	0.0
1694	4468	1.0
974	6953	0.0
2140	8166	0.0
1262	18653	0.0
330	8590	0.0
1004	2812	0.0
4362	9113	0.0
677	4168	0.0
1718	10475	0.0
214	735	0.0
5725	11730	0.0
1497	242	1.0
768	12381	0.0
1559	16156	0.0
6090	3422	0.0
397	1769	0.0
691	5711	0.0
102	5619	0.0
148	7867	0.0
1684	10724	0.0
1505	4777	0.0
988	4340	0.0
6638	18183	0.0
329	4205	0.0
472	3426	0.0
2384	1091	0.0
995	7996	0.0
3022	5314	0.0
195	3601	0.0
4983	1406	0.0
5982	6056	0.0
18	24628	0.0
528	15871	0.0
2295	7924	0.0
951	1106	1.0
613	23878	0.0
341	8598	0.0
43	5200	0.0
629	9980	1.0
2747	4312	0.0
1510	6403	0.0
35	873	0.0
2167	609	0.0
2952	6376	0.0
497	2241	0.0
1357	1367	0.0
942	13012	1.0
4690	8687	0.0
2213	5410	0.0
5	6833	0.0
1239	9382	0.0
3987	5998	0.0
490	9055	0.0
877	2643	0.0
2315	10969	0.0
2169	1199	0.0
160	4195	0.0
7224	12817	0.0
2814	8743	0.0
7023	683	0.0
254	17404	0.0
3193	3772	0.0
3918	8127	0.0
4412	5812	0.0
2684	449	1.0
910	2117	0.0
5650	21057	0.0
4434	3863	0.0
1325	1670	0.0
4693	9567	0.0
1787	18	0.0
329	888	0.0
2906	695	1.0
1568	6451	0.0
2042	2048	0.0
1974	5686	0.0
6466	18701	0.0
1206	5762	1.0
1044	14734	0.0
3375	1925	0.0
840	13395	0.0
3386	9787	1.0
4671	9607	0.0
3498	2973	0.0
200	209	0.0
2416	4058	0.0
4355	221	1.0
1004	4400	0.0
2194	7897	0.0
2513	18572	0.0
2343	11335	0.0
2129	4615	0.0
827	10770	0.0
1184	5092	0.0
827	1346	0.0
528	20646	0.0
1549	5336	0.0
55	11375	0.0
628	5403	1.0
3790	8665	0.0
783	817	1.0
726	13750	0.0
1934	9844	1.0
1331	4587	0.0
1856	1241	0.0
747	10745	0.0
6242	9424	0.0
519	2052	0.0
293	356	0.0
741	1185	0.0
5676	9685	0.0
18	146	0.0
584	660	0.0
519	582	1.0
2569	25877	1.0
3888	770	1.0
1381	2667	0.0
2593	1844	0.0
409	1350	0.0
6494	9437	0.0
90	2413	1.0
316	11242	0.0
293	19032	0.0
6119	8371	0.0
2630	14721	0.0
2817	6442	0.0
307	13838	0.0
1551	3738	0.0
4155	6267	0.0
1331	3932	0.0
3139	10196	0.0
38	632	0.0
102	12713	0.0
307	11384	1.0
4709	15575	1.0
325	5836	1.0
1643	4675	0.0
1044	3386	0.0
2	3480	0.0
262	9193	0.0
1412	3191	0.0
390	1370	0.0
128	8472	0.0
163	8571	1.0
1941	14714	0.0
387	9367	0.0
2235	10046	0.0
507	11477	0.0
1021	16244	0.0
2310	2401	0.0
43	4941	0.0
4096	25448	0.0
409	1226	0.0
942	7078	0.0
408	3251	0.0
858	14203	0.0
140	3110	0.0
2894	645	0.0
830	1117	0.0
2623	3111	0.0
1184	5437	0.0
1373	11167	0.0
926	23263	0.0
621	5964	0.0
6103	8602	1.0
24	2713	0.0
4555	1827	0.0
4982	957	0.0
143	4793	0.0
3754	16264	0.0
808	8503	0.0
545	6082	0.0
361	4995	0.0
3272	78	0.0
1037	671	1.0
837	5408	0.0
552	1329	0.0
3135	227	0.0
120	1438	1.0
3525	9969	0.0
152	22048	0.0
1107	1288	0.0
795	3949	0.0
559	1442	0.0
5512	17761	0.0
1155	1350	0.0
380	17443	0.0
1	16239	0.0
2373	911	0.0
562	11064	0.0
108	9030	0.0
691	795	1.0
3460	305	0.0
175	143	0.0
1208	2811	0.0
2074	20231	0.0
4416	16439	0.0
1616	17014	0.0
301	14164	1.0
2210	17014	0.0
2682	7719	0.0
945	4167	0.0
984	1353	1.0
1009	2828	0.0
258	8669	0.0
5503	4276	0.0
799	6566	0.0
1961	447	0.0
1351	5498	0.0
2879	564	0.0
1747	19300	0.0
2461	7086	1.0
736	22422	0.0
3140	4684	0.0
3080	1595	0.0
981	4419	0.0
1827	8877	0.0
925	3481	0.0
2267	1049	0.0
762	4918	0.0
466	1148	0.0
3070	5754	0.0
329	5245	0.0
579	6939	0.0
507	528	0.0
596	11452	0.0
165	99	0.0
1045	9248	0.0
1032	21662	0.0
1671	14184	0.0
718	12417	0.0
2474	21525	0.0
3070	10115	1.0
1172	7474	0.0
2102	6710	0.0
1677	1256	0.0
214	7009	0.0
7330	11973	1.0
1132	3117	0.0
449	1682	0.0
213	6402	0.0
3076	5217	0.0
3940	9375	0.0
2221	25941	0.0
1000	4625	0.5
1855	1804	1.0
5388	3795	0.0
869	11712	0.0
661	1799	0.0
411	6910	0.0
946	1490	0.0
1163	13570	0.0
127	1635	0.0
946	6928	0.0
994	10530	0.0
16	4655	0.0
62	8867	0.0
3643	5336	0.0
152	12639	0.5
684	7989	0.0
516	13248	0.0
2840	5771	0.0
1896	17632	0.0
4752	3521	0.0
3080	1449	0.0
3232	6117	0.0
6105	2554	0.0
2430	1722	0.0
1525	16943	0.0
2141	20721	0.0
3241	8536	1.0
4956	12366	0.0
2148	2038	0.0
1042	19307	0.0
20	9314	1.0
794	10373	0.5
1514	2675	0.0
2817	3634	0.0
5512	14673	0.0
1196	10406	0.0
426	10451	0.0
1874	16485	0.0
1281	3663	0.0
665	1685	0.0
90	38	0.0
331	2142	0.0
2657	4429	0.0
3184	6042	0.0
372	123	0.0
450	5891	0.0
305	9894	0.0
329	5212	0.0
196	26114	0.0
526	354	0.0
7005	8242	0.0
120	6042	0.0
566	10887	0.0
971	10103	0.0
1710	4069	0.0
3613	3196	0.0
804	15487	0.0
193	8961	1.0
990	4816	0.0
1028	1007	0.0
919	8656	0.0
1765	6783	0.0
87	6442	0.0
254	25597	0.0
4352	1473	0.0
4499	10285	1.0
835	14133	0.0
2527	568	0.0
743	163	0.0
718	3245	0.0
4389	15044	0.0
139	12731	0.0
545	3173	1.0
96	2132	0.0
6475	58	1.0
3151	5385	0.0
4500	4907	0.0
1343	9217	0.0
763	1796	0.0
3017	1369	0.0
665	410	0.0
534	2193	0.0
5080	2721	0.0
992	10372	0.0
3057	12788	0.0
1007	25211	0.0
271	736	0.0
250	2448	0.0
3849	5699	1.0
545	6405	0.0
1460	4389	1.0
4296	3200	1.0
584	3099	0.0
4228	20095	0.0
2613	3839	0.0
5999	1542	0.0
4078	9547	1.0
81	20120	0.0
5470	238	0.0
89	7616	0.0
175	259	0.0
2756	5246	0.0
4385	13923	0.0
1305	10095	0.0
960	3967	0.0
779	2627	0.0
2534	3540	0.0
2425	16721	0.0
100	2765	0.0
61	2095	0.0
6681	6061	0.0
5573	3157	0.0
448	22324	0.0
2712	13532	0.0
367	2563	0.0
3138	1650	0.0
1061	8538	0.0
1709	6	0.0
3371	19173	0.0
2038	17488	0.0
3213	255	0.0
4785	8130	0.0
3091	7578	0.0
8	12691	1.0
3695	20690	0.0
86	3820	0.0
2426	7632	0.0
3978	8470	0.0
181	10305	0.0
49	1967	0.0
1434	6003	0.0
484	7908	0.0
472	6780	0.0
2853	7687	0.0
2443	4273	0.0
2591	8065	0.0
1473	23781	1.0
625	14672	0.0
263	3040	0.0
2959	2973	0.0
3826	18446	0.0
18	21595	0.0
646	15113	0.0
6326	18751	0.0
4153	7985	0.0
725	5813	0.0
725	5135	0.0
31	10836	0.0
1193	2090	0.0
3340	5844	1.0
95	9283	0.0
1263	2624	0.0
797	2064	1.0
204	3534	0.0
2438	4272	0.0
7523	1646	0.0
852	12291	1.0
102	14466	0.0
120	10237	0.0
2087	9244	0.0
2293	330	0.0
1901	8007	0.0
431	16274	0.0
2627	2109	0.0
85	15586	0.0
49	1412	0.0
3491	9565	1.0
4715	1744	0.0
5	7578	0.0
4987	4668	0.0
3648	18473	0.0
433	6944	0.0
473	6865	0.0
5323	749	1.0
208	11999	0.0
1412	19373	0.0
4465	6599	1.0
2179	1049	0.0
1805	9047	0.0
2580	6348	0.0
206	12435	0.0
3967	7859	1.0
256	1179	0.0
466	5916	0.0
176	11984	0.0
2797	3365	1.0
81	7819	0.0
25	8268	0.0
2849	1455	0.0
910	539	0.0
507	1427	0.0
1616	4633	0.0
2184	2449	0.0
82	6561	1.0
2513	37	0.0
2299	11014	0.0
4759	3631	1.0
1000	5246	0.0
250	2370	0.0
101	1095	0.0
463	6897	0.0
294	3251	0.0
4399	1632	0.0
932	8748	0.0
5	2090	0.0
1219	54	0.0
2421	12665	0.0
3489	6932	0.0
499	1428	0.0
179	379	0.0
3198	7985	0.0
747	10847	0.0
129	1751	0.0
126	16751	0.0
689	1247	0.0
3925	9497	0.0
336	8412	1.0
1164	4220	0.0
3232	26268	0.0
156	14219	0.0
822	12500	0.0
80	8763	0.0
633	3892	0.0
2160	25453	0.0
1755	4398	0.0
2580	16697	0.0
1953	19005	0.0
2368	14694	0.0
171	15703	0.0
2197	4514	0.0
3731	16240	0.0
1043	9632	0.0
329	11962	0.0
1436	1230	0.0
1724	11100	1.0
943	6612	0.0
2573	3442	1.0
424	487	0.0
5605	21804	0.0
2041	808	1.0
100	7977	0.0
5590	5524	0.0
3712	3695	0.0
872	8842	0.0
148	5735	0.0
768	6542	0.0
79	3219	0.0
701	15688	0.0
2098	24584	0.0
819	8453	0.0
1635	917	1.0
795	3895	0.0
1614	4712	0.0
81	18466	0.0
5331	478	1.0
55	10257	0.0
2377	6464	0.0
3670	4153	0.0
4662	11535	0.0
3066	1820	0.0
1075	474	0.0
4085	2038	0.0
3957	13722	1.0
1751	5251	0.0
3118	8961	0.0
2902	3230	0.0
2144	5481	0.0
1060	1039	0.0
4450	1657	0.0
1551	10609	0.0
291	13018	0.0
3265	1253	0.0
293	3404	0.0
2018	1663	0.0
178	4919	0.0
2737	801	0.0
4274	8820	0.0
2673	7833	0.0
409	680	1.0
2076	1013	1.0
18	3209	0.0
2128	2977	0.0
2770	1432	1.0
3473	6390	0.0
43	17071	0.0
1839	3501	0.0
496	4614	0.0
4757	3071	1.0
1312	22149	0.0
2587	4129	0.0
2384	22100	0.0
81	13797	0.0
2621	3119	0.0
701	7119	0.0
2962	16247	0.0
2314	5230	0.0
1365	929	0.0
841	7362	0.0
524	1108	1.0
406	4845	0.0
4035	21723	0.0
3950	19894	0.0
175	3224	0.0
375	1997	0.0
861	3525	0.0
1527	13781	0.0
175	1583	1.0
2332	8612	1.0
18	24726	0.0
2407	2645	0.0
3267	19670	0.0
536	10045	1.0
1650	5071	0.0
3527	3866	0.0
2222	1975	0.0
4297	3166	0.0
151	881	0.0
841	33	0.0
2086	1090	0.0
416	17312	0.0
84	26329	0.0
1751	2369	0.0
3702	6662	0.0
108	15683	0.0
18	1630	0.0
140	918	0.0
554	9519	0.0
3555	11177	0.0
193	1366	0.0
2137	3298	0.0
945	11755	0.0
121	1994	0.0
4994	3437	0.0
153	12298	0.0
432	10481	0.0
4359	19566	0.0
2957	4915	0.0
1004	1895	0.0
80	32	0.0
1072	7204	0.0
293	18762	0.0
4041	10147	0.0
141	514	1.0
3157	14447	0.0
545	2435	0.0
3812	6588	1.0
127	2438	0.0
2664	3036	0.0
865	13287	0.0
315	5794	0.0
127	4137	0.0
22	3188	0.0
118	3068	0.0
2384	5319	0.0
1030	1985	0.0
2308	11223	0.0
585	927	1.0
1131	1392	0.0
769	15077	0.0
292	2429	0.0
4146	6063	0.0
976	13497	0.0
1055	17159	0.0
816	18879	0.0
4222	26914	0.0
6585	17529	0.0
5315	4427	0.0
102	6062	0.0
4114	1056	0.0
1654	1257	0.0
1133	94	0.0
130	768	0.0
3173	6782	0.0
1680	5605	0.0
4431	8896	0.0
16	5680	0.0
989	17747	0.0
1466	3999	0.0
2595	17846	0.0
2578	11464	0.0
2031	4745	0.0
3437	17466	1.0
3883	778	1.0
2092	12823	0.0
1058	118	0.0
1614	3959	0.0
1457	10682	0.0
329	172	0.0
786	7221	1.0
2483	7767	0.0
5600	4573	0.0
551	2247	0.0
6944	2628	0.0
379	16385	0.0
1880	5451	1.0
62	2749	0.0
4678	11450	0.0
5933	13075	0.0
125	1554	0.0
2604	13535	0.0
345	1456	0.0
687	12194	0.0
5118	9209	0.0
4779	8590	0.0
1145	746	0.0
2557	1308	0.0
188	2766	0.0
1979	972	1.0
3013	10072	0.0
4580	11855	0.0
49	16091	0.0
783	1778	0.0
545	4878	1.0
1994	1643	0.0
5	9668	0.0
952	6929	0.0
2532	7005	0.0
1515	16911	0.0
4079	12221	0.0
2384	4787	0.0
5785	21135	0.0
5933	12183	1.0
4663	3416	0.0
4231	4560	1.0
409	145	0.0
2132	5142	0.0
3731	13403	0.0
1166	18561	0.0
784	4999	0.0
537	4530	0.0
5911	1101	0.0
1804	2412	0.0
3899	11582	0.0
385	13430	0.0
788	13937	0.0
2221	17289	0.0
40	12548	0.0
554	6235	0.0
35	4133	0.0
1541	5913	0.0
136	12874	0.0
514	4038	0.0
1155	3996	0.0
474	6265	0.0
162	10949	0.0
1932	10955	0.0
444	487	0.0
1604	3393	0.0
148	6456	0.0
2588	3079	0.0
7309	25491	0.0
2429	8342	0.0
365	890	0.0
3373	736	1.0
3841	6502	0.0
2843	6192	0.0
1028	2549	0.0
1158	16185	0.0
1145	3582	0.0
1007	14197	0.5
682	2691	0.0
956	2909	1.0
1027	5602	0.0
257	4926	0.0
825	2379	0.0
4338	1356	0.0
89	8853	0.0
1010	1408	0.0
291	2881	0.0
819	766	0.0
2573	2528	0.0
3736	5487	0.0
0	3488	0.0
780	998	0.0
165	9674	0.0
3602	6259	0.0
4818	23219	0.0
1519	24442	0.0
2286	2995	0.0
3768	2920	0.0
6433	15594	0.0
3238	1107	0.0
1075	3155	0.0
5791	5321	0.0
624	1634	0.0
237	24953	0.0
64	9739	0.0
1996	2353	0.0
5151	3370	0.0
82	2674	0.0
1979	11647	0.0
377	7253	0.0
774	4917	0.0
293	8786	0.0
85	11380	0.0
1579	2238	1.0
1778	9477	0.0
4435	11194	0.0
2106	8200	0.0
1435	4322	0.0
945	11078	0.0
7	1866	0.0
2281	15767	0.0
329	314	0.0
589	4533	0.0
463	17316	0.0
1172	1218	0.0
929	720	0.0
159	8163	0.0
233	8465	0.0
3362	2084	0.0
584	9836	0.0
375	2757	0.0
321	10972	0.0
4154	11607	0.0
6068	2739	1.0
1562	1910	1.0
2909	15451	0.0
1178	3549	0.0
81	16523	0.0
293	6288	0.0
3941	7155	0.0
425	242	1.0
257	2614	0.0
621	5729	0.0
605	3813	0.0
12	7285	0.0
156	14314	0.0
1193	21255	0.0
5611	7951	0.0
883	8835	0.0
1579	2784	0.0
787	368	0.0
1304	16065	0.0
534	3694	0.0
4638	9394	1.0
2010	202	0.0
612	2713	1.0
2949	5334	0.0
237	21676	0.0
2209	19923	1.0
4224	4566	0.0
1996	8483	0.0
574	16361	0.0
724	6196	0.0
559	1186	0.0
856	6145	1.0
3891	4431	1.0
1065	1495	0.0
2378	6433	0.0
6648	6094	0.0
919	2377	0.0
2994	6809	0.0
237	16345	0.0
694	2702	0.0
1382	6736	0.0
5916	3589	1.0
503	881	0.0
624	1142	0.0
4515	5920	0.0
4444	8704	0.0
2531	9087	0.0
363	7104	0.0
74	11030	0.0
4635	3886	0.0
1162	12825	0.0
554	83	0.0
3785	16240	1.0
2958	24627	0.0
1589	6825	1.0
4549	22913	1.0
6254	12314	1.0
120	1969	0.0
707	3303	0.0
566	10052	0.0
438	21821	0.0
3079	557	1.0
6299	3589	1.0
1896	9983	1.0
447	9877	0.0
769	12692	0.0
2230	3256	0.0
444	7303	0.0
1035	87	0.0
4189	10473	0.0
139	11883	0.0
3099	1089	0.0
1839	1691	1.0
426	885	0.0
2386	9422	0.0
4217	16640	0.0
84	23608	0.0
6488	1423	1.0
367	18877	0.0
2167	2207	0.0
3516	23145	0.0
3370	6615	0.0
299	4340	1.0
841	2304	0.0
313	7827	0.0
316	3128	0.0
87	1291	1.0
1857	1606	0.0
702	5676	0.0
780	1213	0.0
5755	2421	1.0
593	5851	0.0
3793	3923	1.0
2779	5968	0.0
4084	3876	0.0
4243	8922	1.0
2258	13682	0.0
762	1583	1.0
679	3490	0.0
2053	4123	0.0
5386	417	0.0
367	14884	0.0
3265	1368	0.0
4338	15691	0.0
85	12550	0.0
1657	8697	0.0
46	16310	0.0
2351	16728	0.0
725	10780	0.0
2263	4387	1.0
1316	7930	0.0
2018	3705	0.0
2409	11822	0.0
1004	13300	0.0
1140	7120	0.0
1203	12281	0.0
638	11665	0.0
6643	12221	0.0
507	12354	0.0
1088	6572	0.0
1628	996	1.0
391	3166	1.0
1891	14102	0.0
934	6243	0.0
1767	15616	0.0
153	17371	0.5
250	2973	0.0
4945	5620	0.0
2474	768	0.0
2771	6147	0.0
81	13425	0.5
1896	3267	0.0
1001	7641	0.0
6303	7199	0.0
7036	19625	0.0
1158	1066	0.0
4220	22175	0.0
81	15557	0.0
707	2828	1.0
1628	857	0.0
47	933	0.0
1411	10634	0.0
387	2514	1.0
6019	14865	0.0
5190	19030	0.0
1382	10035	0.0
4109	1247	1.0
303	18010	0.0
1031	10373	0.0
613	17560	0.0
27	4337	0.0
285	7616	0.0
295	158	0.0
7	986	0.0
4833	5452	0.0
4639	9395	0.0
1196	21574	0.0
1480	444	0.0
2036	1778	1.0
3138	4565	0.5
3741	40	0.0
291	1304	0.0
4082	14637	0.0
347	1933	0.0
153	8830	0.0
459	11787	0.0
152	21008	0.0
365	2403	1.0
1529	6805	0.0
5327	10368	0.0
883	3187	0.0
1953	13579	0.0
7200	10607	0.0
540	16081	0.0
43	6992	0.0
2192	2315	0.0
795	1740	0.0
347	2214	0.0
5177	10017	1.0
742	3975	0.0
725	10587	0.0
1988	11308	0.0
257	5537	0.0
3064	8978	0.0
3234	12410	0.0
69	1583	0.0
473	3725	0.0
2335	2250	1.0
2778	4910	1.0
2693	8259	0.0
2175	2352	0.0
16	537	1.0
7153	6887	1.0
732	8689	0.0
5424	6434	0.0
329	6272	0.0
1888	12189	0.0
303	1279	0.0
3716	6546	0.0
339	8310	1.0
3369	16074	0.0
819	1866	0.0
1759	7026	0.0
2021	9322	0.0
620	5853	0.0
5171	7817	0.0
85	16101	0.0
2267	694	0.0
18	11895	0.0
173	15724	0.0
2213	6233	1.0
162	14267	0.0
701	2269	0.0
1350	11553	0.0
120	1629	0.0
6819	2755	1.0
1937	5798	1.0
35	9808	0.0
189	523	0.0
560	10460	0.0
2814	11421	1.0
2229	6484	0.0
18	4164	0.0
182	3738	1.0
2308	3351	0.0
2358	2628	0.0
7077	2860	1.0
293	1967	0.0
2632	16301	0.0
6273	887	1.0
4340	14508	0.0
218	5298	0.0
3940	9929	0.0
2295	2642	0.0
12	15842	0.0
1390	11714	0.0
5581	4349	0.0
1280	22615	0.0
4486	9569	0.0
56	2239	1.0
1325	6683	0.0
681	4428	0.0
974	1830	0.0
409	12614	0.0
1994	1291	0.0
565	161	0.0
2413	15289	1.0
2720	423	0.0
42	2204	1.0
211	792	0.0
5986	1675	0.0
227	4660	0.0
747	8124	0.0
1618	6417	0.0
374	18378	0.0
1267	1454	0.0
4120	326	1.0
1678	2918	0.0
3921	13260	0.0
1157	13011	0.0
250	4687	0.0
1435	170	0.0
1629	5514	0.0
1073	10604	0.0
579	20800	0.0
932	3548	0.0
5272	11807	1.0
390	6833	0.0
2744	457	0.0
1571	2332	0.0
140	10460	0.0
848	1786	1.0
908	18023	0.0
992	5560	0.0
2008	4436	0.0
799	1697	0.0
1959	2397	0.0
159	8499	0.0
532	4889	0.0
1000	6337	0.0
7078	15729	0.0
4168	7967	0.0
5808	3488	0.0
688	6567	0.0
250	2188	0.0
2737	3165	0.0
4525	547	0.0
4024	10851	0.0
6068	6926	0.0
1626	8453	0.0
388	9057	0.0
5457	1242	1.0
1535	12956	0.0
2083	2497	0.0
1228	19469	0.0
1857	9096	0.5
1493	7541	0.0
3858	216	1.0
3878	10597	0.0
341	7890	0.0
1174	378	0.0
1552	12045	0.0
883	799	0.0
1226	7116	0.0
1340	13441	0.0
1135	21298	0.0
3780	1219	0.0
2	1449	0.0
12	18477	0.0
524	13	0.0
534	2315	0.0
4036	12291	0.0
1211	9710	0.0
3447	8447	0.0
1766	5555	0.0
519	15227	0.0
3982	14439	0.0
908	11310	0.0
1354	6816	0.0
286	3411	0.0
3790	23760	0.0
2544	14789	0.0
3691	684	1.0
813	5256	0.0
321	15184	0.0
559	10972	0.0
524	4172	0.0
1256	19336	0.0
1211	8764	0.0
631	722	0.0
391	1371	0.0
1928	7960	0.0
715	8270	0.0
795	6847	0.0
2283	7780	0.0
705	1532	1.0
2004	1744	0.0
1221	14651	0.0
5244	6751	0.0
3663	4540	0.0
4801	2792	0.0
6736	8566	0.0
292	5678	0.0
4650	91	0.0
539	1050	0.0
3982	7524	0.0
795	7228	0.0
2060	17420	0.0
3076	16223	0.0
2512	3937	0.0
671	5631	0.0
72	6782	0.0
944	2214	0.0
153	5132	0.0
827	1006	0.0
946	5099	0.0
43	2633	0.0
4488	14978	0.0
2990	21049	0.0
367	13439	0.0
5374	3523	0.0
5852	17040	0.0
6914	19112	0.0
233	2657	0.0
16	7286	0.0
1619	4306	0.0
5805	9604	0.0
291	4794	0.0
2121	3432	1.0
2183	3834	0.0
908	6542	0.0
1351	7845	0.0
768	4536	0.0
4981	13876	0.0
47	2429	0.0
2399	11568	0.0
932	12592	0.0
422	14298	0.0
159	11249	0.0
3607	8413	0.0
4983	5408	0.0
452	1479	0.0
537	14194	0.0
406	2876	0.0
692	22842	0.0
102	18334	0.0
148	1890	0.0
86	1479	0.0
1647	1968	0.0
1360	17600	0.0
2572	14854	0.0
1548	26949	0.0
1588	1433	0.0
1139	3370	1.0
126	14328	0.0
6379	2421	1.0
6579	4901	0.0
1632	6151	0.0
1993	5172	0.0
3111	405	0.0
1856	4266	0.0
6572	10607	0.0
1013	1339	0.0
406	5619	0.0
1637	7210	0.0
1068	6884	0.0
81	8183	1.0
1685	1500	0.0
4217	4569	0.0
872	9378	0.0
1695	16330	0.0
819	1711	0.0
2623	6345	0.0
624	5083	0.0
2288	2253	0.0
1582	5885	0.0
829	776	0.0
69	2624	0.0
1576	5215	0.0
2486	1473	0.0
775	15270	0.0
406	13572	0.0
805	1960	1.0
6311	3467	0.0
1145	5750	0.0
724	11038	0.0
146	7603	0.0
824	7283	0.0
16	70	0.0
660	4514	0.0
1853	9732	0.0
2284	13184	0.0
841	1239	1.0
366	5640	0.0
3716	7127	1.0
984	7314	0.0
195	282	0.0
107	5187	0.0
68	7772	0.0
3141	27	0.0
100	7338	0.0
2690	3175	0.0
1078	3523	0.0
215	15464	0.0
224	17388	0.0
499	2825	0.0
1358	17896	0.0
6291	8505	0.0
767	9387	0.0
964	10121	0.0
1342	9185	0.0
1110	3501	0.0
45	2053	0.0
691	596	0.0
1256	21416	0.0
2095	3980	0.0
2439	4164	1.0
4030	656	0.0
886	8954	0.0
769	2743	0.0
1345	5012	0.0
1901	2620	0.0
3616	255	0.0
141	14926	0.0
460	20005	0.0
540	25417	0.0
1838	1891	0.0
6273	11663	0.0
1290	3068	0.0
7	9178	0.0
7	9660	0.0
468	799	0.0
1981	2910	0.0
468	1761	0.0
329	15263	0.0
840	1266	0.0
5189	3620	0.0
3367	7627	1.0
1312	22529	0.0
2134	12177	0.0
559	11380	0.0
1036	1446	0.0
195	4889	0.0
499	5588	0.0
3866	3358	0.0
3403	10499	0.0
10	2674	0.0
102	4986	0.0
61	11175	0.0
18	7053	0.0
1059	7452	1.0
1269	11909	0.0
590	1944	0.0
1131	17432	0.0
409	5978	0.0
153	5879	0.0
2328	10087	0.0
425	2412	0.0
189	2283	0.0
1761	3099	0.0
3379	8922	0.0
358	15161	0.0
372	5460	0.0
459	17684	0.0
4993	3343	0.0
2230	950	0.0
4281	433	0.0
16	2512	0.0
567	735	0.0
3528	2792	0.0
2531	5635	0.0
910	3357	0.0
4217	15603	0.0
257	4546	0.0
2912	3217	0.0
214	22749	0.0
2936	19013	0.0
1082	2472	0.0
5614	6310	0.0
6211	10343	1.0
497	3972	0.0
1303	7177	0.0
751	8933	0.0
2166	14834	0.0
1282	9772	0.0
1783	7764	0.0
1283	9768	0.0
63	9902	0.0
4702	40	1.0
1649	1892	0.0
725	136	1.0
469	4723	0.0
3256	4766	1.0
1784	23358	0.0
1156	12860	0.0
4362	7758	0.0
314	497	0.0
912	1984	0.0
3754	26792	0.0
2711	6646	0.0
13	5887	0.0
1921	2901	1.0
3672	1229	0.0
532	911	0.0
1366	5073	0.0
2134	13701	0.0
453	4429	0.0
293	19685	0.0
5335	9403	0.0
3265	5779	0.0
62	6035	0.0
2213	11010	0.0
7547	5384	0.0
2063	5414	0.0
2395	22397	0.0
578	4604	0.0
497	5347	0.0
471	142	0.0
1747	7317	0.0
315	1106	0.0
715	9306	0.0
2715	10838	0.0
1137	9719	0.0
1465	2040	0.0
667	17905	0.0
6688	8230	0.0
2846	7671	0.0
59	3850	0.0
